node_names,node_coords
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;529,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(1,-21)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;530;590,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(0,-22);(-1,-22)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;530;591,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(0,-22);(1,-22)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;530;592;649,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(0,-22);(0,-23);(-1,-23)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;530;592;650,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(0,-22);(0,-23);(1,-23)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;530;592;651;705;774,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(0,-22);(0,-23);(0,-24);(-1,-24);(-2,-24)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;530;592;651;705;775;837,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(0,-22);(0,-23);(0,-24);(-1,-24);(-1,-25);(-2,-25)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;530;592;651;705;775;838,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(0,-22);(0,-23);(0,-24);(-1,-24);(-1,-25);(-1,-26)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;530;592;651;706,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(0,-22);(0,-23);(0,-24);(1,-24)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;530;592;651;707;812,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(0,-22);(0,-23);(0,-24);(0,-25);(1,-25)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;530;592;651;707;813,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(0,-22);(0,-23);(0,-24);(0,-25);(0,-26)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;361,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(2,-18)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;362,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(1,-19)"
root;2;31;46,"(0.01,0.01);(0,1);(0,2);(1,2)"
root;2;31;47;70;103;222,"(0.01,0.01);(0,1);(0,2);(0,3);(1,3);(2,3);(3,3)"
root;2;31;47;70;103;223,"(0.01,0.01);(0,1);(0,2);(0,3);(1,3);(2,3);(2,4)"
root;2;31;47;70;103;224,"(0.01,0.01);(0,1);(0,2);(0,3);(1,3);(2,3);(2,2)"
root;3;6;12;21;28;40;49;65;85;91;107;141;170;189,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-12,0);(-13,0)"
root;3;6;12;21;28;40;49;65;85;91;107;141;170;190,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-12,0);(-12,-1)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;464;549;662,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-17,1);(-18,1);(-19,1)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;464;550,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-17,1);(-17,0)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;465;547;655,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-16,2);(-17,2);(-18,2)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;465;548;641;698;758;785,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-16,2);(-16,3);(-17,3);(-18,3);(-19,3);(-20,3)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;465;548;641;698;758;786,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-16,2);(-16,3);(-17,3);(-18,3);(-19,3);(-19,4)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;465;548;641;698;758;787,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-16,2);(-16,3);(-17,3);(-18,3);(-19,3);(-19,2)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;465;548;641;698;759,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-16,2);(-16,3);(-17,3);(-18,3);(-18,4)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;465;548;641;699,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-16,2);(-16,3);(-17,3);(-17,4)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;465;548;642,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-16,2);(-16,3);(-15,3)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;465;548;643,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-16,2);(-16,3);(-16,4)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;398;466,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-16,1);(-16,0)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;399,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-15,2)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;365;400,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-15,1);(-15,0)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;366,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-14,2)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;217;291;367,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-13,1);(-14,1);(-14,0)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;242,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-13,2)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;274,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-13,3)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;275,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-11,3)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;295,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-13,4)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;296,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-11,4)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;343,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-13,5)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;344,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-11,5)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;374;471;565;659;797,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-13,6);(-14,6);(-15,6);(-16,6);(-17,6)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;374;471;565;659;798,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-13,6);(-14,6);(-15,6);(-16,6);(-16,7)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;374;471;565;659;799,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-13,6);(-14,6);(-15,6);(-16,6);(-16,5)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;374;471;565;660,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-13,6);(-14,6);(-15,6);(-15,7)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;374;471;565;661,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-13,6);(-14,6);(-15,6);(-15,5)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;374;471;566,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-13,6);(-14,6);(-14,7)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;374;471;567,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-13,6);(-14,6);(-14,5)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;374;472,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-13,6);(-13,7)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;375;454,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-11,6);(-10,6)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;375;455;570,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-11,6);(-11,7);(-10,7)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;375;455;571;665;725;804;864,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-11,6);(-11,7);(-11,8);(-12,8);(-13,8);(-14,8);(-15,8)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;375;455;571;665;725;804;865,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-11,6);(-11,7);(-11,8);(-12,8);(-13,8);(-14,8);(-14,9)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;375;455;571;665;725;805,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-11,6);(-11,7);(-11,8);(-12,8);(-13,8);(-13,9)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;375;455;571;665;726,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-11,6);(-11,7);(-11,8);(-12,8);(-12,9)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;375;455;571;666,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-11,6);(-11,7);(-11,8);(-10,8)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;375;455;571;667,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-11,6);(-11,7);(-11,8);(-11,9)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;186;218;243;276;297;345;376,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-12,1);(-12,2);(-12,3);(-12,4);(-12,5);(-12,6);(-12,7)"
root;3;6;12;21;28;40;49;65;85;91;107;141;171;187,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-11,0);(-11,1);(-11,2)"
root;3;6;12;21;28;40;49;65;85;91;107;142,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-10,0);(-10,1)"
root;3;6;12;21;28;40;49;65;85;91;108,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-9,0);(-9,1)"
root;3;6;12;21;28;40;49;65;85;92,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;143,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-11,-1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;468;551;685,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-21,-2);(-22,-2);(-23,-2)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;468;551;686;778;875,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-21,-2);(-22,-2);(-22,-1);(-23,-1);(-24,-1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;468;551;687,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-21,-2);(-22,-2);(-22,-3)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;468;552,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-21,-2);(-21,-1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;468;553,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-21,-2);(-21,-3)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;469;574;652;711;776;843;887,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-1);(-20,0);(-21,0);(-22,0);(-23,0);(-24,0);(-25,0)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;469;574;652;711;776;843;888,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-1);(-20,0);(-21,0);(-22,0);(-23,0);(-24,0);(-24,1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;469;574;652;711;776;844,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-1);(-20,0);(-21,0);(-22,0);(-23,0);(-23,1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;469;574;652;711;777,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-1);(-20,0);(-21,0);(-22,0);(-22,1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;469;574;652;712,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-1);(-20,0);(-21,0);(-21,1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;469;574;653,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-1);(-20,0);(-19,0)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;469;574;654,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-1);(-20,0);(-20,1)"
