node_names,node_coords
root;3;9;15;18;27;29;42;75;114;148;175;221;263;348;465;610;764;850,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(9,-3);(10,-3);(10,-2);(10,-1);(10,0);(11,0)"
root;3;9;15;18;27;29;42;75;114;148;175;221;263;349,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(9,-3);(9,-2)"
root;3;9;15;18;27;29;42;75;114;148;175;221;264,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-2)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;389;445;601;765;862,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(10,-4);(11,-4);(12,-4);(13,-4);(14,-4)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;389;445;601;765;863,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(10,-4);(11,-4);(12,-4);(13,-4);(13,-3)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;389;445;601;765;864,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(10,-4);(11,-4);(12,-4);(13,-4);(13,-5)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;389;445;601;766,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(10,-4);(11,-4);(12,-4);(12,-3)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;389;445;601;767,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(10,-4);(11,-4);(12,-4);(12,-5)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;389;446;532,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(10,-4);(10,-5);(11,-5)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;389;446;533;595;684,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(10,-4);(10,-5);(10,-6);(9,-6);(8,-6)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;389;446;533;595;685,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(10,-4);(10,-5);(10,-6);(9,-6);(9,-7)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;389;446;533;596,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(10,-4);(10,-5);(10,-6);(11,-6)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;389;446;533;597,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(10,-4);(10,-5);(10,-6);(10,-7)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;328;390,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(9,-4);(9,-5)"
root;3;9;15;18;27;29;42;75;114;148;175;221;265;329,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(8,-3);(8,-4);(8,-5)"
root;3;9;15;18;27;29;42;75;114;148;175;222;327;408;582;688;772;827,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(7,-2);(7,-1);(8,-1);(9,-1);(9,0);(9,1);(10,1)"
root;3;9;15;18;27;29;42;75;114;148;175;222;327;408;582;688;772;828,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(7,-2);(7,-1);(8,-1);(9,-1);(9,0);(9,1);(9,2)"
root;3;9;15;18;27;29;42;75;114;148;175;222;327;409;474;677,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(7,-2);(7,-1);(7,0);(6,0);(5,0)"
root;3;9;15;18;27;29;42;75;114;148;175;222;327;409;475,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(7,-2);(7,-1);(7,0);(8,0)"
root;3;9;15;18;27;29;42;75;114;148;175;222;327;409;476;553,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(7,-2);(7,-1);(7,0);(7,1);(6,1)"
root;3;9;15;18;27;29;42;75;114;148;175;222;327;409;476;554,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(7,-2);(7,-1);(7,0);(7,1);(8,1)"
root;3;9;15;18;27;29;42;75;114;148;175;222;327;409;476;555,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(7,-2);(7,-1);(7,0);(7,1);(7,2)"
root;3;9;15;18;27;29;42;75;114;148;175;223;284,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(7,-3);(7,-4);(7,-5)"
root;3;9;15;18;27;29;42;75;114;148;176;358,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(6,-2);(6,-1)"
root;3;9;15;18;27;29;42;75;114;148;177;549;633;719,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(6,-3);(6,-4);(6,-5);(6,-6);(7,-6)"
root;3;9;15;18;27;29;42;75;114;149,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(5,-2)"
root;3;9;15;18;27;29;42;75;114;150,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(5,-3);(5,-4)"
root;3;9;15;18;27;29;42;75;115,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(4,-3);(4,-2)"
root;3;9;15;18;27;29;42;76,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-2)"
root;3;9;15;18;27;29;42;77;93,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(4,-4)"
root;3;9;15;18;27;29;42;77;94;116;210,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(4,-5);(5,-5)"
root;3;9;15;18;27;29;42;77;94;117;138,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(2,-6)"
root;3;9;15;18;27;29;42;77;94;117;139,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(4,-6)"
root;3;9;15;18;27;29;42;77;94;117;140;161,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(2,-7)"
root;3;9;15;18;27;29;42;77;94;117;140;162,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(4,-7)"
root;3;9;15;18;27;29;42;77;94;117;140;163;189,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(2,-8)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;397;447;519,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(9,-8)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;397;447;520,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(8,-7)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;397;447;521;612,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(8,-9);(9,-9)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;397;447;521;613;678,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(8,-9);(8,-10);(7,-10)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;397;447;521;613;679,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(8,-9);(8,-10);(9,-10)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;397;447;521;613;680;757,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(8,-9);(8,-10);(8,-11);(9,-11)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;397;447;521;613;680;758;826,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(8,-9);(8,-10);(8,-11);(8,-12);(9,-12)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;397;448,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(7,-7)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;397;449,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(7,-9)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;398,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(6,-7)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;337;399,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(6,-8);(6,-9)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;338;587,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(5,-7);(5,-6)"
root;3;9;15;18;27;29;42;77;94;117;140;163;190;272;339,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(4,-8);(5,-8);(5,-9)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;235,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(2,-9)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;236,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(4,-9)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;260,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(2,-10)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;261;388;459,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(4,-10);(5,-10);(6,-10)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;261;388;460;557;666;726,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(4,-10);(5,-10);(5,-11);(6,-11);(7,-11);(7,-12)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;261;388;460;557;667,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(4,-10);(5,-10);(5,-11);(6,-11);(6,-12)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;261;388;460;558,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(4,-10);(5,-10);(5,-11);(5,-12)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;298,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(2,-11)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;299,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(4,-11)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;322,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(2,-12)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;323,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(4,-12)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;361;428;511;586;664,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(2,-13);(1,-13);(1,-14);(1,-15);(1,-16)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;362;522;658;721;770;814,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(4,-13);(5,-13);(6,-13);(7,-13);(8,-13);(9,-13)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;362;522;658;721;770;815;834,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(4,-13);(5,-13);(6,-13);(7,-13);(8,-13);(8,-14);(9,-14)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;362;522;658;721;770;815;835,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(4,-13);(5,-13);(6,-13);(7,-13);(8,-13);(8,-14);(8,-15)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;362;522;658;721;771,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(4,-13);(5,-13);(6,-13);(7,-13);(7,-14)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;362;522;658;722,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(4,-13);(5,-13);(6,-13);(6,-14)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;362;522;659,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(4,-13);(5,-13);(5,-14)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;404,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(2,-14)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;405,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(4,-14)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;484,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(2,-15)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;485;606;702;759,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(4,-15);(5,-15);(6,-15);(7,-15)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;485;606;702;760;839,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(4,-15);(5,-15);(6,-15);(6,-16);(7,-16)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;485;606;702;760;840,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(4,-15);(5,-15);(6,-15);(6,-16);(6,-17)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;485;606;703,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(4,-15);(5,-15);(5,-16)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;486;550,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(3,-16);(2,-16)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;486;551,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(3,-16);(4,-16)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;486;552;617,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(3,-16);(3,-17);(2,-17)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;486;552;618;675,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(3,-16);(3,-17);(4,-17);(5,-17)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;486;552;618;676;761;822,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(3,-16);(3,-17);(4,-17);(4,-18);(5,-18);(6,-18)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;486;552;618;676;761;823,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(3,-16);(3,-17);(4,-17);(4,-18);(5,-18);(5,-19)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;486;552;618;676;762,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(3,-16);(3,-17);(4,-17);(4,-18);(4,-19)"
root;3;9;15;18;27;29;42;77;94;117;140;163;191;237;262;300;324;363;406;486;552;619,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(3,-3);(3,-4);(3,-5);(3,-6);(3,-7);(3,-8);(3,-9);(3,-10);(3,-11);(3,-12);(3,-13);(3,-14);(3,-15);(3,-16);(3,-17);(3,-18)"
root;3;9;15;18;27;29;43,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(2,-2)"
root;3;9;15;18;27;29;44;97,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(2,-3);(2,-4);(2,-5)"
root;3;9;15;18;27;30,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(1,-3);(1,-4)"
root;3;9;15;18;28;34,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(-1,-4)"
root;3;9;15;18;28;35;36;291,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(-1,-5);(-2,-5)"
root;3;9;15;18;28;35;37,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(1,-5)"
root;3;9;15;18;28;35;38;51;105,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(-1,-6);(-2,-6)"
root;3;9;15;18;28;35;38;52,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(1,-6)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;207;270;330,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-6,-7);(-7,-7);(-8,-7)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;207;270;331,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-6,-7);(-7,-7);(-7,-6)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;207;271,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-6,-7);(-6,-6)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;208,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-6)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;241;290;340,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-7,-8);(-8,-8);(-9,-8)"
